,img,type,label,confidence
9668,img_01157,Label,Room,91.99895477294922
9669,img_01158,Label,Beach,94.1668701171875
9670,img_01158,Label,Coast,94.1668701171875
9671,img_01158,Label,Nature,94.1668701171875
9672,img_01158,Label,Ocean,94.1668701171875
9673,img_01158,Label,Outdoors,94.1668701171875
9674,img_01158,Label,Sea,94.1668701171875
9675,img_01158,Label,Water,94.1668701171875
9676,img_01158,Label,Dawn,88.1330795288086
9677,img_01158,Label,Dusk,88.1330795288086
9678,img_01158,Label,Red Sky,88.1330795288086
9679,img_01158,Label,Sky,88.1330795288086
9680,img_01158,Label,Sunrise,88.1330795288086
9681,img_01158,Label,Sunset,88.1330795288086
9682,img_01160,Label,Human,99.2740249633789
9683,img_01160,Label,People,99.27400970458984
9684,img_01160,Label,Person,99.2740249633789
9685,img_01161,Label,Human,99.28193664550781
9686,img_01161,Label,People,99.28192138671875
9687,img_01161,Label,Person,99.28193664550781
9688,img_01161,Label,Face,83.93964385986328
9689,img_01161,Text,Taylor,97.20468139648438
9690,img_01161,Text,treptatin,90.5228500366211
9691,img_01161,Text,sswolerw,72.87278747558594
9692,img_01161,Text,Taylor Swiftrtalorlt if.Tayersw,71.24745178222656
9693,img_01161,Text,us aylors S,84.25825500488281
9694,img_01161,Text,taylorsw,87.4942398071289
9695,img_01161,Text,yorswi SWT aylors,77.93197631835938
9696,img_01161,Text,tti TAYLOR,73.5377426147461
9697,img_01161,Text,swet,80.85057830810547
9698,img_01161,Text,TAYLRWLE,73.59562683105469
9699,img_01161,Text,ylor Swittorsiu T.Swntytoi,72.53939819335938
9700,img_01161,Text,Ta,83.75164794921875
9701,img_01161,Text,ali suritt,84.43099212646484
9702,img_01161,Text,tay,83.58129119873047
9703,img_01161,Text,Taylor,97.20468139648438
9704,img_01161,Text,treptatin,90.5228500366211
9705,img_01161,Text,sswolerw,72.87278747558594
9706,img_01161,Text,Taylor Swiftrtalorlt,72.3344955444336
9707,img_01161,Text,us,83.71683502197266
9708,img_01161,Text,if.Tayersw,70.16041564941406
9709,img_01161,Text,aylors,92.42323303222656
9710,img_01161,Text,S,76.63471984863281
9711,img_01161,Text,taylorsw,87.4942398071289
9712,img_01161,Text,yorswi,69.69717407226562
9713,img_01161,Text,SWT,69.54998016357422
9714,img_01161,Text,aylors,94.54876708984375
9715,img_01161,Text,tti,59.99583053588867
9716,img_01161,Text,TAYLOR,87.07965850830078
9717,img_01161,Text,swet,80.85057830810547
9718,img_01161,Text,TAYLRWLE,73.59562683105469
9719,img_01161,Text,ylor Swittorsiu,70.38179016113281
9720,img_01161,Text,T.Swntytoi,74.69700622558594
9721,img_01161,Text,Ta,83.75164794921875
9722,img_01161,Text,ali,81.5762710571289
9723,img_01161,Text,suritt,87.28570556640625
9724,img_01161,Text,tay,83.58129119873047
9725,img_01162,Label,Building,91.91604614257812
9726,img_01162,Label,Neighborhood,91.91604614257812
9727,img_01162,Label,Urban,91.91604614257812
9728,img_01162,Label,City,80.9206314086914
9729,img_01162,Label,Town,80.9206314086914
9730,img_01162,Label,Road,79.24669647216797
9731,img_01162,Label,Street,79.24669647216797
9732,img_01163,Label,Human,99.31932067871094
9733,img_01163,Label,People,99.31932067871094
9734,img_01163,Label,Person,99.31932067871094
9735,img_01163,Label,Collage,85.9814453125
9736,img_01163,Label,Poster,85.9814453125
9737,img_01163,Label,Female,76.65280151367188
9738,img_01164,Label,Human,99.28510284423828
9739,img_01164,Label,People,99.28510284423828
9740,img_01164,Label,Person,99.28510284423828
9741,img_01164,Text,"""",44.76472854614258
9742,img_01164,Text,"""",44.76472854614258
9743,img_01165,Label,Human,99.05868530273438
9744,img_01165,Label,People,99.05867004394531
9745,img_01165,Label,Person,99.05868530273438
9746,img_01166,Label,Human,99.20899963378906
9747,img_01166,Label,People,99.208984375
9748,img_01166,Label,Person,99.20899963378906
9749,img_01166,Celebrity,Kim Kardashian,99.84375
9750,img_01167,Label,Human,99.19143676757812
9751,img_01167,Label,People,99.1914291381836
9752,img_01167,Label,Person,99.19143676757812
9753,img_01167,Label,Graffiti,86.34986877441406
9754,img_01167,Celebrity,Andy Warhol,99.97845458984375
9755,img_01168,Label,Human,99.18274688720703
9756,img_01168,Label,People,99.18274688720703
9757,img_01168,Label,Person,99.18274688720703
9758,img_01169,Label,Human,99.16576385498047
9759,img_01169,Label,People,99.16575622558594
9760,img_01169,Label,Person,99.16576385498047
9761,img_01169,Label,Alcohol,87.6822509765625
9762,img_01169,Label,Beverage,87.6822509765625
9763,img_01169,Label,Drink,87.6822509765625
9764,img_01169,Label,Glass,87.6822509765625
9765,img_01169,Label,Wine,87.6822509765625
9766,img_01169,Label,Wine Glass,87.6822509765625
9767,img_01169,Label,Face,86.5448989868164
9768,img_01169,Label,Portrait,86.5448989868164
9769,img_01169,Label,Smile,86.5448989868164
9770,img_01169,Label,Female,81.8894271850586
9771,img_01169,Label,Girl,81.8894271850586
9772,img_01169,Label,Woman,81.8894271850586
9773,img_01169,Celebrity,Prince Harry,99.99784851074219
9774,img_01169,Celebrity,Meghan Markle,99.99993896484375
9775,img_01170,Label,Human,98.995361328125
9776,img_01170,Label,People,98.99534606933594
9777,img_01170,Label,Person,98.995361328125
9778,img_01170,Celebrity,Kanye West,99.98362731933594
9779,img_01170,Celebrity,Kim Kardashian,99.98977661132812
9780,img_01171,Label,Aircraft Carrier,78.44892883300781
9781,img_01171,Label,Military,78.44892883300781
9782,img_01171,Label,Navy,78.44892883300781
9783,img_01171,Label,Ship,78.44892883300781
9784,img_01171,Label,Transportation,78.44892883300781
9785,img_01171,Label,Vessel,78.44892883300781
9786,img_01171,Label,Watercraft,78.44892883300781
9787,img_01172,Label,Human,99.24030303955078
9788,img_01172,Label,People,99.24030303955078
9789,img_01172,Label,Person,99.24030303955078
9790,img_01172,Celebrity,Chloë Grace Moretz,99.98823547363281
9791,img_01173,Label,Human,99.29010009765625
9792,img_01173,Label,People,99.29010009765625
9793,img_01173,Label,Person,99.29010009765625
9794,img_01173,Label,Dimples,78.92092895507812
9795,img_01173,Label,Face,78.92092895507812
9796,img_01174,Label,Human,99.30760955810547
9797,img_01174,Label,People,99.30760955810547
9798,img_01174,Label,Person,99.30760955810547
9799,img_01174,Label,Flora,82.42889404296875
9800,img_01174,Label,Jar,82.42889404296875
9801,img_01174,Label,Plant,82.42889404296875
9802,img_01174,Label,Potted Plant,82.42889404296875
9803,img_01174,Label,Pottery,82.42889404296875
9804,img_01174,Label,Vase,82.42889404296875
9805,img_01174,Celebrity,Sofía Vergara,99.8104476928711
9806,img_01175,Label,Face,82.92327880859375
9807,img_01175,Label,Human,82.92327880859375
9808,img_01175,Label,Person,82.92327880859375
9809,img_01176,Label,Envelope,97.13500213623047
9810,img_01176,Label,Greeting Card,97.13500213623047
9811,img_01176,Label,Mail,97.13500213623047
9812,img_01176,Text,paris,88.86817169189453
9813,img_01176,Text,S,64.51839447021484
9814,img_01176,Text,VICTORIA'S,85.35193634033203
9815,img_01176,Text,paris,88.86817169189453
9816,img_01176,Text,S,64.51839447021484
9817,img_01176,Text,VICTORIA'S,85.35193634033203
9818,img_01177,Label,Human,99.29045104980469
9819,img_01177,Label,People,99.29045104980469
9820,img_01177,Label,Person,99.29045104980469
9821,img_01177,Label,Clothing,78.82906341552734
9822,img_01177,Label,Dress,78.82906341552734
9823,img_01177,Celebrity,Rashida Jones,99.99315643310547
9824,img_01178,Label,Human,98.8714599609375
9825,img_01178,Label,People,98.8714370727539
9826,img_01178,Label,Person,98.8714599609375
9827,img_01178,Text,E,82.35452270507812
9828,img_01178,Text,PARKING,97.14942169189453
9829,img_01178,Text,weO,51.12091827392578
9830,img_01178,Text,We are CLOSED,93.89977264404297
9831,img_01178,Text,E,82.35452270507812
9832,img_01178,Text,PARKING,97.14942169189453
9833,img_01178,Text,weO,51.12091827392578
9834,img_01178,Text,We,96.54330444335938
9835,img_01178,Text,CLOSED,98.93452453613281
9836,img_01178,Text,are,86.22148895263672
9837,img_01179,Label,Human,99.14505767822266
9838,img_01179,Label,People,99.14505004882812
9839,img_01179,Label,Person,99.14505767822266
9840,img_01179,Celebrity,Rihanna,99.99996948242188
9841,img_01180,Label,Human,99.22020721435547
9842,img_01180,Label,People,99.22020721435547
9843,img_01180,Label,Person,99.22020721435547
9844,img_01180,Label,Blonde,95.55953979492188
9845,img_01180,Label,Female,95.55953979492188
9846,img_01180,Label,Girl,95.55953979492188
9847,img_01180,Label,Woman,95.55953979492188
9848,img_01180,Label,Bag,77.97845458984375
9849,img_01181,Label,Human,98.79927825927734
9850,img_01181,Label,People,98.79924011230469
9851,img_01181,Label,Person,98.79927825927734
9852,img_01181,Label,Back,94.27559661865234
9853,img_01181,Text,)0),56.267906188964844
9854,img_01181,Text,souos,71.4508285522461
9855,img_01181,Text,)0),56.267906188964844
9856,img_01181,Text,souos,71.4508285522461
9857,img_01182,Label,Human,99.136962890625
9858,img_01182,Label,People,99.136962890625
9859,img_01182,Label,Person,99.136962890625
9860,img_01182,Label,Make Out,93.59037017822266
9861,img_01182,Label,Premiere,82.36093139648438
9862,img_01182,Label,Red Carpet,82.36093139648438
9863,img_01182,Label,Red Carpet Premiere,82.36093139648438
9864,img_01182,Label,Face,82.00897979736328
9865,img_01182,Label,Portrait,82.00897979736328
9866,img_01182,Celebrity,Serena Williams,99.99652099609375
9867,img_01182,Celebrity,Margaret Cho,99.997802734375
9868,img_01182,Text,oe,66.78372955322266
9869,img_01182,Text,oe,66.78372955322266
9870,img_01183,Label,Human,98.65843963623047
9871,img_01183,Label,People,98.65838623046875
9872,img_01183,Label,Person,98.65843963623047
9873,img_01183,Label,Face,82.31763458251953
9874,img_01183,Label,Portrait,82.31763458251953
9875,img_01183,Celebrity,Robert Mueller,99.98831176757812
9876,img_01184,Label,Human,99.2085189819336
9877,img_01184,Label,People,99.20850372314453
9878,img_01184,Label,Person,99.2085189819336
9879,img_01184,Label,Bikini,98.74282836914062
9880,img_01184,Label,Clothing,98.74282836914062
9881,img_01184,Label,Swimwear,98.74282836914062
9882,img_01184,Label,Lingerie,75.95398712158203
9883,img_01184,Label,Underwear,75.95398712158203
9884,img_01184,Celebrity,Luciana Echeverría,99.99998474121094
9885,img_01184,Celebrity,Scarlett Johansson,99.97342681884766
9886,img_01184,Text,1s,38.379241943359375
9887,img_01184,Text,1s,38.379241943359375
9888,img_01185,Label,Human,99.17056274414062
9889,img_01185,Label,People,99.17056274414062
9890,img_01185,Label,Person,99.17056274414062
9891,img_01185,Text,CIIE,70.9271469116211
9892,img_01185,Text,oag,77.10596466064453
9893,img_01185,Text,CIIE,70.9271469116211
9894,img_01185,Text,oag,77.10596466064453
9895,img_01186,Label,Human,99.23970031738281
9896,img_01186,Label,People,99.23969268798828
9897,img_01186,Label,Person,99.23970031738281
9898,img_01186,Label,Blonde,87.76226043701172
9899,img_01186,Label,Female,87.76226043701172
9900,img_01186,Label,Girl,87.76226043701172
9901,img_01186,Label,Woman,87.76226043701172
9902,img_01186,Label,Clothing,79.44145965576172
9903,img_01186,Label,Coat,79.44145965576172
9904,img_01186,Label,Overcoat,79.44145965576172
9905,img_01186,Label,Suit,79.44145965576172
9906,img_01186,Celebrity,Ryan Reynolds,99.99999237060547
9907,img_01186,Celebrity,Blake Lively,99.99931335449219
9908,img_01187,Label,Human,99.11632537841797
9909,img_01187,Label,People,99.1163101196289
9910,img_01187,Label,Person,99.11632537841797
9911,img_01187,Label,Afro Hairstyle,88.98699188232422
9912,img_01187,Label,Hair,88.98699188232422
9913,img_01187,Celebrity,Yara Shahidi,99.99789428710938
9914,img_01188,Label,Human,99.116943359375
9915,img_01188,Label,People,99.11693572998047
9916,img_01188,Label,Person,99.116943359375
9917,img_01188,Label,Blonde,96.24657440185547
9918,img_01188,Label,Female,96.24657440185547
9919,img_01188,Label,Girl,96.24657440185547
9920,img_01188,Label,Woman,96.24657440185547
9921,img_01188,Label,Head,77.94243621826172
9922,img_01190,Label,Human,99.20388793945312
9923,img_01190,Label,People,99.20387268066406
9924,img_01190,Label,Person,99.20388793945312
9925,img_01190,Celebrity,Alma Jodorowsky,99.99864959716797
9926,img_01190,Text,ato,75.4438705444336
9927,img_01190,Text,awe,39.20476150512695
9928,img_01190,Text,ato,75.4438705444336
9929,img_01190,Text,awe,39.20476150512695
9930,img_01191,Label,Human,99.28929138183594
9931,img_01191,Label,People,99.28929138183594
9932,img_01191,Label,Person,99.28929138183594
9933,img_01191,Label,Bikini,79.53020477294922
9934,img_01191,Label,Clothing,79.53020477294922
9935,img_01191,Label,Swimwear,79.53020477294922
9936,img_01191,Celebrity,St. Vincent,99.99677276611328
9937,img_01191,Text,nam,70.27964782714844
9938,img_01191,Text,lu,38.28757858276367
9939,img_01191,Text,nam,70.27964782714844
9940,img_01191,Text,lu,38.28757858276367
9941,img_01192,Label,Human,99.2791976928711
9942,img_01192,Label,People,99.2791976928711
9943,img_01192,Label,Person,99.2791976928711
9944,img_01192,Label,Audience,75.21354675292969
9945,img_01192,Label,Crowd,75.21354675292969
9946,img_01192,Label,Speech,75.21354675292969
9947,img_01192,Celebrity,David Beckham,99.99478149414062
9948,img_01192,Celebrity,Beyoncé,99.97557067871094
9949,img_01192,Celebrity,Darko Brašanac,99.9592514038086
9950,img_01194,Label,Human,99.22872924804688
9951,img_01194,Label,People,99.22872924804688
9952,img_01194,Label,Person,99.22872924804688
9953,img_01194,Label,Blonde,91.06459045410156
9954,img_01194,Label,Female,91.06459045410156
9955,img_01194,Label,Girl,91.06459045410156
9956,img_01194,Label,Woman,91.06459045410156
9957,img_01194,Text,a,37.61465835571289
9958,img_01194,Text,a,37.61465835571289
9959,img_01195,Label,Human,99.30213928222656
9960,img_01195,Label,People,99.30213928222656
9961,img_01195,Label,Person,99.30213928222656
9962,img_01196,Label,Boardwalk,97.43839263916016
9963,img_01196,Label,Bridge,97.43839263916016
9964,img_01196,Label,Building,97.43839263916016
9965,img_01196,Label,Dock,89.53022766113281
9966,img_01196,Label,Pier,89.53022766113281
9967,img_01197,Label,Human,99.29729461669922
9968,img_01197,Label,People,99.29729461669922
9969,img_01197,Label,Person,99.29729461669922
9970,img_01197,Celebrity,Nnamdi Asomugha,99.99999237060547
9971,img_01198,Label,Human,99.29840850830078
9972,img_01198,Label,People,99.29840850830078
9973,img_01198,Label,Person,99.29840850830078
9974,img_01198,Celebrity,Bella Hadid,99.9736557006836
9975,img_01198,Text,3MILLION,94.96329498291016
9976,img_01198,Text,THE,88.73875427246094
9977,img_01198,Text,FUTURE,94.54610443115234
9978,img_01198,Text,IS,83.67483520507812
9979,img_01198,Text,FEMALE,93.93659210205078
9980,img_01198,Text,3MILLION,94.96329498291016
9981,img_01198,Text,THE,88.73875427246094
9982,img_01198,Text,FUTURE,94.54610443115234
9983,img_01198,Text,IS,83.67483520507812
9984,img_01198,Text,FEMALE,93.93659210205078
9985,img_01199,Text,79.900,83.9758071899414
9986,img_01199,Text,Apoyamos,88.48905181884766
9987,img_01199,Text,er nuestro,71.61637878417969
9988,img_01199,Text,comercial,81.47174072265625
9989,img_01199,Text,se convierta,83.3547592163086
9990,img_01199,Text,mamas elas,83.4833984375
9991,img_01199,Text,mamantar pueden,85.0352554321289
9992,img_01199,Text,libremente.,83.65708923339844
9993,img_01199,Text,etanci,68.27684783935547
9994,img_01199,Text,79.900,83.9758071899414
9995,img_01199,Text,Apoyamos,88.48905181884766
9996,img_01199,Text,nuestro,83.41719818115234
9997,img_01199,Text,comercial,81.47174072265625
9998,img_01199,Text,er,59.8155632019043
9999,img_01199,Text,se convierta,83.3547592163086
10000,img_01199,Text,elas,83.80717468261719
10001,img_01199,Text,mamas,83.15962219238281
10002,img_01199,Text,pueden,84.1670913696289
10003,img_01199,Text,mamantar,85.9034194946289
10004,img_01199,Text,libremente.,83.65708923339844
10005,img_01199,Text,etanci,68.27684783935547
10006,img_01200,Label,Human,99.14993286132812
10007,img_01200,Label,People,99.14993286132812
10008,img_01200,Label,Person,99.14993286132812
10009,img_01200,Label,Blonde,87.38663482666016
10010,img_01200,Label,Female,87.38663482666016
10011,img_01200,Label,Girl,87.38663482666016
10012,img_01200,Label,Woman,87.38663482666016
10013,img_01200,Celebrity,Maria Sharapova,99.99913787841797
10014,img_01202,Label,Human,99.269775390625
10015,img_01202,Label,People,99.269775390625
10016,img_01202,Label,Person,99.269775390625
10017,img_01202,Text,POLLING,97.83061218261719
10018,img_01202,Text,PLACE,92.38241577148438
10019,img_01202,Text,POLLING,97.83061218261719
10020,img_01202,Text,PLACE,92.38241577148438
10021,img_01203,Label,Human,99.08511352539062
10022,img_01203,Label,People,99.08509826660156
10023,img_01203,Label,Person,99.08511352539062
10024,img_01203,Label,Hurdle,98.84026336669922
10025,img_01203,Label,Bench,88.06298065185547
10026,img_01203,Label,Exercise,84.13422393798828
10027,img_01203,Label,Fitness,84.13422393798828
10028,img_01203,Label,Jogging,84.13422393798828
10029,img_01203,Label,Sport,84.13422393798828
10030,img_01203,Label,Sports,84.13422393798828
10031,img_01203,Label,Working Out,84.13422393798828
10032,img_01203,Text,8 FAWITKA KAN VFO,62.28584671020508
10033,img_01203,Text,7AVID,60.77592468261719
10034,img_01203,Text,DOD INDEED,82.14016723632812
10035,img_01203,Text,FAWITKA,82.47706604003906
10036,img_01203,Text,KAN,63.50639343261719
10037,img_01203,Text,VFO,63.34471130371094
10038,img_01203,Text,8,39.815223693847656
10039,img_01203,Text,7AVID,60.77592468261719
10040,img_01203,Text,DOD,71.06145477294922
10041,img_01203,Text,INDEED,93.2188720703125
10042,img_01204,Label,Human,99.31031799316406
10043,img_01204,Label,People,99.31031799316406
10044,img_01204,Label,Person,99.31031799316406
10045,img_01204,Label,Clothing,97.6334457397461
10046,img_01204,Label,Denim,97.6334457397461
10047,img_01204,Label,Jeans,97.6334457397461
10048,img_01204,Label,Pants,97.6334457397461
10049,img_01207,Text,NE AWARDS,81.78849029541016
10050,img_01207,Text,2017,87.77200317382812
10051,img_01207,Text,reemoue,82.63406372070312
10052,img_01207,Text,1Cne AWARDS,65.93531799316406
10053,img_01207,Text,REN,92.94347381591797
10054,img_01207,Text,CLEAN SKINCRRE,80.1365966796875
10055,img_01207,Text,EVERCALM-,83.19197082519531
10056,img_01207,Text,FOREO,83.8516616821289
10057,img_01207,Text,ACOMFORTING,85.13964080810547
10058,img_01207,Text,UEMASK,81.5219497680664
10059,img_01207,Text,ASQUE APAISANT,80.67520141601562
10060,img_01207,Text,ULTRA-RECONFORTANT,85.07227325439453
10061,img_01207,Text,MARIO,85.23129272460938
10062,img_01207,Text,SENSITIVE,83.86398315429688
10063,img_01207,Text,BAKINCARE,72.90057373046875
10064,img_01207,Text,50mIEN.7fL.ozUS,69.4379653930664
10065,img_01207,Text,NE AWARDS,81.78849029541016
10066,img_01207,Text,2017,87.77200317382812
10067,img_01207,Text,reemoue,82.63406372070312
10068,img_01207,Text,1Cne,47.64866638183594
10069,img_01207,Text,AWARDS,84.22197723388672
10070,img_01207,Text,REN,92.94347381591797
10071,img_01207,Text,CLEAN SKINCRRE,80.1365966796875
10072,img_01207,Text,EVERCALM-,83.19197082519531
10073,img_01207,Text,FOREO,83.8516616821289
10074,img_01207,Text,ACOMFORTING,85.13964080810547
10075,img_01207,Text,UEMASK,81.5219497680664
10076,img_01207,Text,ASQUE APAISANT,80.67520141601562
10077,img_01207,Text,ULTRA-RECONFORTANT,85.07227325439453
10078,img_01207,Text,MARIO,85.23129272460938
10079,img_01207,Text,SENSITIVE,83.86398315429688
10080,img_01207,Text,BAKINCARE,72.90057373046875
10081,img_01207,Text,50mIEN.7fL.ozUS,69.4379653930664
10082,img_01210,Label,Human,99.15977478027344
10083,img_01210,Label,People,99.15977478027344
10084,img_01210,Label,Person,99.15977478027344
10085,img_01210,Celebrity,Liliana Fernández,99.99691009521484
10086,img_01210,Text,FLOTUS,97.97085571289062
10087,img_01210,Text,FLOTUS,97.97085571289062
10088,img_01211,Label,Human,99.29063415527344
10089,img_01211,Label,People,99.29063415527344
10090,img_01211,Label,Person,99.29063415527344
10091,img_01211,Text,y,64.15565490722656
10092,img_01211,Text,y,64.15565490722656
10093,img_01212,Label,Passenger Car,99.15939331054688
10094,img_01212,Label,Transportation,99.15939331054688
10095,img_01212,Label,Vehicle,99.15939331054688
10096,img_01212,Label,Chair,98.79307556152344
10097,img_01212,Label,Furniture,98.79307556152344
10098,img_01212,Label,Conference Room,94.4761962890625
10099,img_01212,Label,Indoors,94.4761962890625
10100,img_01212,Label,Meeting Room,94.4761962890625
10101,img_01212,Label,Room,94.4761962890625
10102,img_01213,Label,Apartment Building,77.36251831054688
10103,img_01213,Label,Building,77.36251831054688
10104,img_01213,Label,City,77.36251831054688
10105,img_01213,Label,High Rise,77.36251831054688
10106,img_01213,Label,Town,77.36251831054688
10107,img_01213,Label,Urban,77.36251831054688
10108,img_01213,Text,IIIII,61.19959259033203
10109,img_01213,Text,O AT,58.62530517578125
10110,img_01213,Text,IIIII,61.19959259033203
10111,img_01213,Text,O AT,58.62530517578125
10112,img_01215,Text,ites,57.991512298583984
10113,img_01215,Text,ites,57.991512298583984
10114,img_01216,Label,Human,99.1561508178711
10115,img_01216,Label,People,99.1561508178711
10116,img_01216,Label,Person,99.1561508178711
10117,img_01216,Celebrity,Polina Gagarina,99.63925170898438
10118,img_01217,Label,Human,99.21305847167969
10119,img_01217,Label,People,99.21305847167969
10120,img_01217,Label,Person,99.21305847167969
10121,img_01218,Label,Human,99.11646270751953
10122,img_01218,Label,People,99.11644744873047
10123,img_01218,Label,Person,99.11646270751953
10124,img_01218,Label,Face,79.7099380493164
10125,img_01218,Label,Portrait,79.7099380493164
10126,img_01218,Label,Smile,79.7099380493164
10127,img_01218,Label,Graduation,78.95530700683594
10128,img_01218,Celebrity,Jay Z,99.99960327148438
10129,img_01218,Celebrity,Beyoncé,99.99996185302734
10130,img_01219,Label,Human,99.12852478027344
10131,img_01219,Label,People,99.1285171508789
10132,img_01219,Label,Person,99.12852478027344
10133,img_01219,Label,Automobile,98.92933654785156
10134,img_01219,Label,Car,98.92933654785156
10135,img_01219,Label,Transportation,98.92933654785156
10136,img_01219,Label,Vehicle,98.92933654785156
10137,img_01219,Celebrity,Barbara Hannigan,99.99932098388672
10138,img_01219,Text,212-226. 8638,84.22380828857422
10139,img_01219,Text,INTERNATIONAL .INC. A4L AW4A,79.50384521484375
10140,img_01219,Text,212-226.,84.3862533569336
10141,img_01219,Text,8638,84.06135559082031
10142,img_01219,Text,INTERNATIONAL,99.42236328125
10143,img_01219,Text,.INC.,78.69664001464844
10144,img_01219,Text,A4L AW4A,60.392539978027344
10145,img_01220,Label,Human,99.30665588378906
10146,img_01220,Label,People,99.30665588378906
10147,img_01220,Label,Person,99.30665588378906
10148,img_01220,Label,Glasses,97.85806274414062
10149,img_01220,Label,Sunglasses,95.14936828613281
10150,img_01220,Text,11,57.509033203125
10151,img_01220,Text,11,62.23822784423828
10152,img_01220,Text,111111,65.44429016113281
10153,img_01220,Text,11,57.509033203125
10154,img_01220,Text,11,62.23822784423828
10155,img_01220,Text,111111,65.44429016113281
10156,img_01222,Label,Human,99.2672348022461
10157,img_01222,Label,People,99.2672348022461
10158,img_01222,Label,Person,99.2672348022461
10159,img_01222,Label,Bridesmaid,94.28197479248047
10160,img_01222,Label,Wedding,94.28197479248047
10161,img_01223,Label,Human,99.07159423828125
10162,img_01223,Label,People,99.07158660888672
10163,img_01223,Label,Person,99.07159423828125
10164,img_01223,Label,Blonde,75.95568084716797
10165,img_01223,Label,Female,75.95568084716797
10166,img_01223,Label,Girl,75.95568084716797
10167,img_01223,Label,Woman,75.95568084716797
10168,img_01223,Celebrity,Octagón,99.99949645996094
10169,img_01223,Text,196990y,74.97211456298828
10170,img_01223,Text,DU,69.1958999633789
10171,img_01223,Text,196990y,74.97211456298828
10172,img_01223,Text,DU,69.1958999633789
10173,img_01224,Label,Human,99.12882995605469
10174,img_01224,Label,People,99.12882232666016
10175,img_01224,Label,Person,99.12882995605469
10176,img_01225,Label,Human,99.22235870361328
10177,img_01225,Label,People,99.22235870361328
10178,img_01225,Label,Person,99.22235870361328
10179,img_01225,Celebrity,Marina Kazankova,99.99564361572266
10180,img_01226,Label,Human,99.2968978881836
10181,img_01226,Label,People,99.2968978881836
10182,img_01226,Label,Person,99.2968978881836
10183,img_01226,Label,Blonde,85.884033203125
10184,img_01226,Label,Female,85.884033203125
10185,img_01226,Label,Girl,85.884033203125
10186,img_01226,Label,Woman,85.884033203125
10187,img_01226,Text,A,86.95496368408203
10188,img_01226,Text,A,86.95496368408203
10189,img_01227,Label,Human,99.32003784179688
10190,img_01227,Label,People,99.32003784179688
10191,img_01227,Label,Person,99.32003784179688
10192,img_01228,Label,Human,98.48133850097656
10193,img_01228,Label,People,98.48127746582031
10194,img_01228,Label,Person,98.48133850097656
10195,img_01228,Label,Blonde,92.32798767089844
10196,img_01228,Label,Female,92.32798767089844
10197,img_01228,Label,Girl,92.32798767089844
10198,img_01228,Label,Woman,92.32798767089844
10199,img_01229,Label,Human,99.2672348022461
10200,img_01229,Label,People,99.2672348022461
10201,img_01229,Label,Person,99.2672348022461
10202,img_01229,Label,Bridesmaid,94.28197479248047
10203,img_01229,Label,Wedding,94.28197479248047
10204,img_01231,Label,Human,99.22061920166016
10205,img_01231,Label,People,99.22061920166016
10206,img_01231,Label,Person,99.22061920166016
10207,img_01231,Celebrity,Kylie Jenner,99.9953842163086
10208,img_01231,Celebrity,Kendall Jenner,99.95601654052734
10209,img_01232,Label,Architecture,83.7327651977539
10210,img_01232,Label,Building,83.7327651977539
10211,img_01232,Label,City,83.7327651977539
10212,img_01232,Label,High Rise,83.7327651977539
10213,img_01232,Label,Skyscraper,83.7327651977539
10214,img_01232,Label,Town,83.7327651977539
10215,img_01232,Label,Urban,83.7327651977539
10216,img_01232,Text,y,56.95659637451172
10217,img_01232,Text,Chye workeines,73.94860076904297
10218,img_01232,Text,he rto tto,64.37218475341797
10219,img_01232,Text,y,56.95659637451172
10220,img_01232,Text,Chye,71.91068267822266
10221,img_01232,Text,workeines,75.98651885986328
10222,img_01232,Text,tto,49.15407180786133
10223,img_01232,Text,he,74.5219955444336
10224,img_01232,Text,rto,69.44049835205078
10225,img_01233,Label,Human,98.22795867919922
10226,img_01233,Label,People,98.22789764404297
10227,img_01233,Label,Person,98.22795867919922
10228,img_01233,Label,Building,95.22592163085938
10229,img_01233,Label,City,95.22592163085938
10230,img_01233,Label,Town,95.22592163085938
10231,img_01233,Label,Urban,95.22592163085938
10232,img_01233,Label,Intersection,89.76483917236328
10233,img_01233,Label,Road,89.76483917236328
10234,img_01233,Label,Aerial View,88.4954605102539
10235,img_01233,Label,Landscape,88.4954605102539
10236,img_01233,Label,Nature,88.4954605102539
10237,img_01233,Label,Outdoors,88.4954605102539
10238,img_01233,Label,Scenery,88.4954605102539
10239,img_01234,Label,Human,99.26868438720703
10240,img_01234,Label,People,99.26868438720703
10241,img_01234,Label,Person,99.26868438720703
10242,img_01234,Label,Female,82.32999420166016
10243,img_01235,Label,Human,99.28714752197266
10244,img_01235,Label,People,99.28714752197266
10245,img_01235,Label,Person,99.28714752197266
10246,img_01235,Celebrity,Lola Kirke,99.87834930419922
10247,img_01236,Label,Human,99.2970199584961
10248,img_01236,Label,People,99.2970199584961
10249,img_01236,Label,Person,99.2970199584961
10250,img_01236,Label,Premiere,97.9683609008789
10251,img_01236,Label,Red Carpet,97.9683609008789
10252,img_01236,Label,Red Carpet Premiere,97.9683609008789
10253,img_01236,Celebrity,Mel B,99.9840087890625
10254,img_01236,Celebrity,Jennifer Lopez,99.99373626708984
10255,img_01236,Celebrity,Taylor Swift,99.72900390625
10256,img_01236,Text,l FOX,71.32462310791016
10257,img_01236,Text,Go Further artRAdio,78.310546875
